DTSMIN,TS,ROC_VOLTAGE,VGAPS,ROC_VOLTAGE_I,ROC_VOLTAGE_I_CLASS,ROC_VOLTAGE_IFILL,ROC_VOLTAGE_IFILL_CLASS,ROC_VOLTAGE_IFILL_ERR,FLOW,FGAPS,FLOW_I,FLOW_I_CLASS,PRESSURE_TH,PGAPS,PRESSURE_TH_I,PRESSURE_TH_I_CLASS
2016-06-29 14:13:00,2016-06-29 14:13:00,11.8465004,60.00000000000001,11.8465004,True,11.8465004,True,,,900.0,43.91633911,False,1415.70068359,60.00000000000001,1415.70068359,True
2016-06-29 14:14:00,2016-06-29 14:14:00,11.8465004,60.00000000000001,11.8465004,True,11.8465004,True,,,900.0,43.88808441,False,1415.59619141,60.00000000000001,1415.59619141,True
2016-06-29 14:15:00,2016-06-29 14:15:00,11.8465004,60.00000000000001,11.8465004,True,11.8465004,True,,,900.0,43.85982971,False,1416.01379395,60.00000000000001,1416.01379395,True
2016-06-29 14:16:00,2016-06-29 14:16:00,11.8465004,60.00000000000001,11.8465004,True,11.8465004,True,,,900.0,43.83157501,False,1415.59619141,60.00000000000001,1415.59619141,True
2016-06-29 14:17:00,2016-06-29 14:17:00,11.8465004,60.00000000000001,11.8465004,True,11.8465004,True,,,900.0,43.80332031,False,1415.59619141,60.00000000000001,1415.59619141,True
2016-06-29 14:18:00,2016-06-29 14:18:00,11.8465004,60.00000000000001,11.8465004,True,11.8465004,True,,,900.0,43.77506561,False,1415.59619141,60.00000000000001,1415.59619141,True
2016-06-29 14:19:00,2016-06-29 14:19:00,11.8465004,60.00000000000001,11.8465004,True,11.8465004,True,,43.74681091,900.0,43.74681091,True,1415.59619141,60.00000000000001,1415.59619141,True
2016-06-29 14:20:00,2016-06-29 14:20:00,11.8465004,60.00000000000001,11.8465004,True,11.8465004,True,,,660.0,43.66851078090909,False,1415.59619141,60.00000000000001,1415.59619141,True
2016-06-29 14:21:00,2016-06-29 14:21:00,11.8465004,60.00000000000001,11.8465004,True,11.8465004,True,,,660.0,43.59021065181818,False,1415.59619141,60.00000000000001,1415.59619141,True
2016-06-29 14:22:00,2016-06-29 14:22:00,11.8465004,60.00000000000001,11.8465004,True,11.8465004,True,,,660.0,43.51191052272727,False,1415.59619141,60.00000000000001,1415.59619141,True
2016-06-29 14:23:00,2016-06-29 14:23:00,11.8465004,60.00000000000001,11.8465004,True,11.8465004,True,,,660.0,43.43361039363637,False,1415.3873291,60.00000000000001,1415.3873291,True
2016-06-29 14:24:00,2016-06-29 14:24:00,11.8465004,60.00000000000001,11.8465004,True,11.8465004,True,,,660.0,43.35531026454545,False,1414.86535645,60.00000000000001,1414.86535645,True
2016-06-29 14:25:00,2016-06-29 14:25:00,11.8465004,60.00000000000001,11.8465004,True,11.8465004,True,,,660.0,43.27701013545455,False,1414.86608887,60.00000000000001,1414.86608887,True
2016-06-29 14:26:00,2016-06-29 14:26:00,11.8465004,60.00000000000001,11.8465004,True,11.8465004,True,,,660.0,43.19871000636363,False,1415.1784668,60.00000000000001,1415.1784668,True
2016-06-29 14:27:00,2016-06-29 14:27:00,11.8465004,60.00000000000001,11.8465004,True,11.8465004,True,,,660.0,43.12040987727273,False,1415.49182129,60.00000000000001,1415.49182129,True
2016-06-29 14:28:00,2016-06-29 14:28:00,11.8465004,60.00000000000001,11.8465004,True,11.8465004,True,,,660.0,43.042109748181815,False,1415.59619141,60.00000000000001,1415.59619141,True
2016-06-29 14:29:00,2016-06-29 14:29:00,11.8465004,60.00000000000001,11.8465004,True,11.8465004,True,,,660.0,42.96380961909091,False,1415.59619141,60.00000000000001,1415.59619141,True
2016-06-29 14:30:00,2016-06-29 14:30:00,11.8465004,60.00000000000001,11.8465004,True,11.8465004,True,,42.88550949,660.0,42.88550949,True,1415.59619141,60.00000000000001,1415.59619141,True
2016-06-29 14:31:00,2016-06-29 14:31:00,11.84132004,60.00000000000001,11.84132004,True,11.84132004,True,,,240.00000000000003,43.240564345,False,1415.59619141,60.00000000000001,1415.59619141,True
2016-06-29 14:32:00,2016-06-29 14:32:00,11.8465004,60.00000000000001,11.8465004,True,11.8465004,True,,,240.00000000000003,43.5956192,False,1415.59619141,60.00000000000001,1415.59619141,True
2016-06-29 14:33:00,2016-06-29 14:33:00,11.8465004,60.00000000000001,11.8465004,True,11.8465004,True,,,240.00000000000003,43.950674055,False,1415.59619141,60.00000000000001,1415.59619141,True
2016-06-29 14:34:00,2016-06-29 14:34:00,11.8465004,60.00000000000001,11.8465004,True,11.8465004,True,,44.30572891,240.00000000000003,44.30572891,True,1415.59619141,60.00000000000001,1415.59619141,True
2016-06-29 14:35:00,2016-06-29 14:35:00,11.8465004,60.00000000000001,11.8465004,True,11.8465004,True,,,360.0,44.160760878333335,False,1415.59619141,60.00000000000001,1415.59619141,True
2016-06-29 14:36:00,2016-06-29 14:36:00,11.8465004,60.00000000000001,11.8465004,True,11.8465004,True,,,360.0,44.01579284666666,False,1415.59619141,60.00000000000001,1415.59619141,True
2016-06-29 14:37:00,2016-06-29 14:37:00,11.8465004,60.00000000000001,11.8465004,True,11.8465004,True,,,360.0,43.870824815,False,1415.59619141,60.00000000000001,1415.59619141,True
2016-06-29 14:38:00,2016-06-29 14:38:00,11.8465004,60.00000000000001,11.8465004,True,11.8465004,True,,,360.0,43.72585678333333,False,1415.49194336,60.00000000000001,1415.49194336,True
2016-06-29 14:39:00,2016-06-29 14:39:00,11.8465004,60.00000000000001,11.8465004,True,11.8465004,True,,,360.0,43.58088875166666,False,1415.28295898,60.00000000000001,1415.28295898,True
2016-06-29 14:40:00,2016-06-29 14:40:00,11.8465004,60.00000000000001,11.8465004,True,11.8465004,True,,43.43592072,360.0,43.43592072,True,1412.15185547,60.00000000000001,1412.15185547,True
2016-06-29 14:41:00,2016-06-29 14:41:00,11.8465004,60.00000000000001,11.8465004,True,11.8465004,True,,42.31941986,60.00000000000001,42.31941986,True,1409.54187012,60.00000000000001,1409.54187012,True
2016-06-29 14:42:00,2016-06-29 14:42:00,11.8465004,60.00000000000001,11.8465004,True,11.8465004,True,,,300.0,42.651177978,False,1409.33312988,60.00000000000001,1409.33312988,True
2016-06-29 14:43:00,2016-06-29 14:43:00,11.8465004,60.00000000000001,11.8465004,True,11.8465004,True,,,300.0,42.982936096,False,1411.62915039,60.00000000000001,1411.62915039,True
2016-06-29 14:44:00,2016-06-29 14:44:00,11.8465004,60.00000000000001,11.8465004,True,11.8465004,True,,,300.0,43.314694214,False,1414.34338379,60.00000000000001,1414.34338379,True
2016-06-29 14:45:00,2016-06-29 14:45:00,11.8465004,60.00000000000001,11.8465004,True,11.8465004,True,,,300.0,43.646452332,False,1415.59619141,60.00000000000001,1415.59619141,True
2016-06-29 14:46:00,2016-06-29 14:46:00,11.8465004,60.00000000000001,11.8465004,True,11.8465004,True,,43.97821045,300.0,43.97821045,True,1415.59619141,60.00000000000001,1415.59619141,True
2016-06-29 14:47:00,2016-06-29 14:47:00,11.8465004,60.00000000000001,11.8465004,True,11.8465004,True,,,120.0,43.471740725,False,1415.59619141,60.00000000000001,1415.59619141,True
2016-06-29 14:48:00,2016-06-29 14:48:00,11.8465004,60.00000000000001,11.8465004,True,11.8465004,True,,42.965271,120.0,42.965271,True,1415.59619141,60.00000000000001,1415.59619141,True
2016-06-29 14:49:00,2016-06-29 14:49:00,11.8465004,60.00000000000001,11.8465004,True,11.8465004,True,,,660.0,42.99030547090909,False,1416.74462891,60.00000000000001,1416.74462891,True
2016-06-29 14:50:00,2016-06-29 14:50:00,11.8465004,60.00000000000001,11.8465004,True,11.8465004,True,,,660.0,43.01533994181818,False,1416.64013672,60.00000000000001,1416.64013672,True
2016-06-29 14:51:00,2016-06-29 14:51:00,11.8465004,60.00000000000001,11.8465004,True,11.8465004,True,,,660.0,43.04037441272728,False,1416.53564453,60.00000000000001,1416.53564453,True
2016-06-29 14:52:00,2016-06-29 14:52:00,11.8465004,60.00000000000001,11.8465004,True,11.8465004,True,,,660.0,43.065408883636366,False,1416.11804199,60.00000000000001,1416.11804199,True
2016-06-29 14:53:00,2016-06-29 14:53:00,11.84484959,60.00000000000001,11.84484959,True,11.84484959,True,,,660.0,43.09044335454546,False,1416.01367188,60.00000000000001,1416.01367188,True
2016-06-29 14:54:00,2016-06-29 14:54:00,11.8465004,60.00000000000001,11.8465004,True,11.8465004,True,,,660.0,43.11547782545455,False,1415.59619141,60.00000000000001,1415.59619141,True
2016-06-29 14:55:00,2016-06-29 14:55:00,11.8465004,60.00000000000001,11.8465004,True,11.8465004,True,,,660.0,43.14051229636364,False,1415.59619141,60.00000000000001,1415.59619141,True
2016-06-29 14:56:00,2016-06-29 14:56:00,11.8465004,60.00000000000001,11.8465004,True,11.8465004,True,,,660.0,43.16554676727273,False,1415.59619141,60.00000000000001,1415.59619141,True
2016-06-29 14:57:00,2016-06-29 14:57:00,11.84566975,60.00000000000001,11.84566975,True,11.84566975,True,,,660.0,43.19058123818182,False,1415.59619141,60.00000000000001,1415.59619141,True
2016-06-29 14:58:00,2016-06-29 14:58:00,11.84442997,60.00000000000001,11.84442997,True,11.84442997,True,,,660.0,43.21561570909091,False,1415.59619141,60.00000000000001,1415.59619141,True
2016-06-29 14:59:00,2016-06-29 14:59:00,11.84305,60.00000000000001,11.84305,True,11.84305,True,,43.24065018,660.0,43.24065018,True,1415.59619141,60.00000000000001,1415.59619141,True
2016-06-29 15:00:00,2016-06-29 15:00:00,11.84484959,60.00000000000001,11.84484959,True,11.84484959,True,,44.63619995,60.00000000000001,44.63619995,True,1415.59619141,60.00000000000001,1415.59619141,True
2016-06-29 15:01:00,2016-06-29 15:01:00,11.84278011,60.00000000000001,11.84278011,True,11.84278011,True,,,300.0,44.493479918,False,1415.59619141,60.00000000000001,1415.59619141,True
2016-06-29 15:02:00,2016-06-29 15:02:00,11.84525967,60.00000000000001,11.84525967,True,11.84525967,True,,,300.0,44.350759886,False,1415.59619141,60.00000000000001,1415.59619141,True
2016-06-29 15:03:00,2016-06-29 15:03:00,11.84609032,60.00000000000001,11.84609032,True,11.84609032,True,,,300.0,44.208039854,False,1415.07409668,60.00000000000001,1415.07409668,True
2016-06-29 15:04:00,2016-06-29 15:04:00,11.84319973,60.00000000000001,11.84319973,True,11.84319973,True,,,300.0,44.065319822,False,1415.49194336,60.00000000000001,1415.49194336,True
2016-06-29 15:05:00,2016-06-29 15:05:00,11.84113026,60.00000000000001,11.84113026,True,11.84113026,True,,43.92259979,300.0,43.92259979,True,1415.28308105,60.00000000000001,1415.28308105,True
2016-06-29 15:06:00,2016-06-29 15:06:00,11.84154034,60.00000000000001,11.84154034,True,11.84154034,True,,,120.0,43.29986572,False,1414.44787598,60.00000000000001,1414.44787598,True
2016-06-29 15:07:00,2016-06-29 15:07:00,11.8403101,60.00000000000001,11.8403101,True,11.8403101,True,,42.67713165,120.0,42.67713165,True,1414.23876953,60.00000000000001,1414.23876953,True
2016-06-29 15:08:00,2016-06-29 15:08:00,11.84261036,60.00000000000001,11.84261036,True,11.84261036,True,,,120.0,43.282020565,False,1415.49182129,60.00000000000001,1415.49182129,True
2016-06-29 15:09:00,2016-06-29 15:09:00,11.83740997,60.00000000000001,11.83740997,True,11.83740997,True,,43.88690948,120.0,43.88690948,True,1415.59619141,60.00000000000001,1415.59619141,True
2016-06-29 15:10:00,2016-06-29 15:10:00,11.83823967,60.00000000000001,11.83823967,True,11.83823967,True,,,660.0,43.83081851909091,False,1415.59619141,60.00000000000001,1415.59619141,True
2016-06-29 15:11:00,2016-06-29 15:11:00,11.83699989,60.00000000000001,11.83699989,True,11.83699989,True,,,660.0,43.774727558181816,False,1415.59619141,60.00000000000001,1415.59619141,True
2016-06-29 15:12:00,2016-06-29 15:12:00,11.83699989,60.00000000000001,11.83699989,True,11.83699989,True,,,660.0,43.71863659727273,False,1415.59619141,60.00000000000001,1415.59619141,True
2016-06-29 15:13:00,2016-06-29 15:13:00,11.83782959,60.00000000000001,11.83782959,True,11.83782959,True,,,660.0,43.66254563636364,False,1415.59619141,60.00000000000001,1415.59619141,True
2016-06-29 15:14:00,2016-06-29 15:14:00,11.83699989,60.00000000000001,11.83699989,True,11.83699989,True,,,660.0,43.60645467545454,False,1415.59619141,60.00000000000001,1415.59619141,True
2016-06-29 15:15:00,2016-06-29 15:15:00,11.83699989,60.00000000000001,11.83699989,True,11.83699989,True,,,660.0,43.550363714545455,False,1415.59619141,60.00000000000001,1415.59619141,True
2016-06-29 15:16:00,2016-06-29 15:16:00,11.83699989,60.00000000000001,11.83699989,True,11.83699989,True,,,660.0,43.49427275363636,False,1415.59619141,60.00000000000001,1415.59619141,True
2016-06-29 15:17:00,2016-06-29 15:17:00,11.83658981,60.00000000000001,11.83658981,True,11.83658981,True,,,660.0,43.43818179272727,False,1414.2388916,60.00000000000001,1414.2388916,True
2016-06-29 15:18:00,2016-06-29 15:18:00,11.83699989,60.00000000000001,11.83699989,True,11.83699989,True,,,660.0,43.38209083181818,False,1414.13476563,60.00000000000001,1414.13476563,True
2016-06-29 15:19:00,2016-06-29 15:19:00,11.83699989,60.00000000000001,11.83699989,True,11.83699989,True,,,660.0,43.32599987090909,False,1411.21228027,60.00000000000001,1411.21228027,True
2016-06-29 15:20:00,2016-06-29 15:20:00,11.83526993,60.00000000000001,11.83526993,True,11.83526993,True,,43.26990891,660.0,43.26990891,True,1410.06384277,60.00000000000001,1410.06384277,True
2016-06-29 15:21:00,2016-06-29 15:21:00,11.83203983,60.00000000000001,11.83203983,True,11.83203983,True,,,180.0,43.38858287,False,1409.33312988,60.00000000000001,1409.33312988,True
2016-06-29 15:22:00,2016-06-29 15:22:00,11.83452034,60.00000000000001,11.83452034,True,11.83452034,True,,,180.0,43.50725683,False,1409.33312988,60.00000000000001,1409.33312988,True
2016-06-29 15:23:00,2016-06-29 15:23:00,11.83576012,60.00000000000001,11.83576012,True,11.83576012,True,,43.62593079,180.0,43.62593079,True,1412.46411133,60.00000000000001,1412.46411133,True
2016-06-29 15:24:00,2016-06-29 15:24:00,11.83493996,60.00000000000001,11.83493996,True,11.83493996,True,,,180.0,44.09154765,False,1415.59619141,60.00000000000001,1415.59619141,True
2016-06-29 15:25:00,2016-06-29 15:25:00,11.83203983,60.00000000000001,11.83203983,True,11.83203983,True,,,180.0,44.55716451,False,1415.59619141,60.00000000000001,1415.59619141,True
2016-06-29 15:26:00,2016-06-29 15:26:00,11.83121967,60.00000000000001,11.83121967,True,11.83121967,True,,45.02278137,180.0,45.02278137,True,1415.59619141,60.00000000000001,1415.59619141,True
2016-06-29 15:27:00,2016-06-29 15:27:00,11.83008957,60.00000000000001,11.83008957,True,11.83008957,True,,,180.0,44.62334442,False,1416.01391602,60.00000000000001,1416.01391602,True
2016-06-29 15:28:00,2016-06-29 15:28:00,11.82750034,60.00000000000001,11.82750034,True,11.82750034,True,,,180.0,44.22390747,False,1416.11804199,60.00000000000001,1416.11804199,True
2016-06-29 15:29:00,2016-06-29 15:29:00,11.82833004,60.00000000000001,11.82833004,True,11.82833004,True,,43.82447052,180.0,43.82447052,True,1416.01379395,60.00000000000001,1416.01379395,True
2016-06-29 15:30:00,2016-06-29 15:30:00,11.82625961,60.00000000000001,11.82625961,True,11.82625961,True,,,180.0,43.674013773333336,False,1415.80493164,60.00000000000001,1415.80493164,True
2016-06-29 15:31:00,2016-06-29 15:31:00,11.82048035,60.00000000000001,11.82048035,True,11.82048035,True,,,180.0,43.523557026666666,False,1415.80493164,60.00000000000001,1415.80493164,True
2016-06-29 15:32:00,2016-06-29 15:32:00,11.82378006,60.00000000000001,11.82378006,True,11.82378006,True,,43.37310028,180.0,43.37310028,True,1416.01379395,60.00000000000001,1416.01379395,True
2016-06-29 15:33:00,2016-06-29 15:33:00,11.82491016,60.00000000000001,11.82491016,True,11.82491016,True,,43.23318863,60.00000000000001,43.23318863,True,1416.74475098,60.00000000000001,1416.74475098,True
2016-06-29 15:34:00,2016-06-29 15:34:00,11.82336998,60.00000000000001,11.82336998,True,11.82336998,True,,44.6001091,60.00000000000001,44.6001091,True,1418.93664551,60.00000000000001,1418.93664551,True
2016-06-29 15:35:00,2016-06-29 15:35:00,11.82089043,60.00000000000001,11.82089043,True,11.82089043,True,,,240.00000000000003,44.42980957,False,1418.83239746,60.00000000000001,1418.83239746,True
2016-06-29 15:36:00,2016-06-29 15:36:00,11.82129955,60.00000000000001,11.82129955,True,11.82129955,True,,,240.00000000000003,44.25951004,False,1418.83251953,60.00000000000001,1418.83251953,True
2016-06-29 15:37:00,2016-06-29 15:37:00,11.82005978,60.00000000000001,11.82005978,True,11.82005978,True,,,240.00000000000003,44.08921051,False,1416.84899902,60.00000000000001,1416.84899902,True
2016-06-29 15:38:00,2016-06-29 15:38:00,11.81882,60.00000000000001,11.81882,True,11.81882,True,,43.91891098,240.00000000000003,43.91891098,True,1415.59619141,60.00000000000001,1415.59619141,True
2016-06-29 15:39:00,2016-06-29 15:39:00,11.81799984,60.00000000000001,11.81799984,True,11.81799984,True,,,120.0,43.05143547,False,1415.59619141,60.00000000000001,1415.59619141,True
2016-06-29 15:40:00,2016-06-29 15:40:00,11.81882,60.00000000000001,11.81882,True,11.81882,True,,42.18395996,120.0,42.18395996,True,1415.59619141,60.00000000000001,1415.59619141,True
2016-06-29 15:41:00,2016-06-29 15:41:00,11.81799984,60.00000000000001,11.81799984,True,11.81799984,True,,,180.0,42.96664683,False,1415.59619141,60.00000000000001,1415.59619141,True
2016-06-29 15:42:00,2016-06-29 15:42:00,11.81799984,60.00000000000001,11.81799984,True,11.81799984,True,,,180.0,43.7493337,False,1415.59619141,60.00000000000001,1415.59619141,True
2016-06-29 15:43:00,2016-06-29 15:43:00,11.81717014,60.00000000000001,11.81717014,True,11.81717014,True,,44.53202057,180.0,44.53202057,True,1415.59619141,60.00000000000001,1415.59619141,True
2016-06-29 15:44:00,2016-06-29 15:44:00,11.81799984,60.00000000000001,11.81799984,True,11.81799984,True,,,300.0,44.366802216,False,1415.59619141,60.00000000000001,1415.59619141,True
2016-06-29 15:45:00,2016-06-29 15:45:00,11.81717014,60.00000000000001,11.81717014,True,11.81717014,True,,,300.0,44.201583862,False,1415.59619141,60.00000000000001,1415.59619141,True
2016-06-29 15:46:00,2016-06-29 15:46:00,11.81717014,60.00000000000001,11.81717014,True,11.81717014,True,,,300.0,44.036365508,False,1415.59619141,60.00000000000001,1415.59619141,True
2016-06-29 15:47:00,2016-06-29 15:47:00,11.81634998,60.00000000000001,11.81634998,True,11.81634998,True,,,300.0,43.871147154,False,1415.59619141,60.00000000000001,1415.59619141,True
2016-06-29 15:48:00,2016-06-29 15:48:00,11.81717014,60.00000000000001,11.81717014,True,11.81717014,True,,43.7059288,300.0,43.7059288,True,1415.59619141,60.00000000000001,1415.59619141,True
2016-06-29 15:49:00,2016-06-29 15:49:00,11.81468964,60.00000000000001,11.81468964,True,11.81468964,True,,42.69684982,60.00000000000001,42.69684982,True,1414.86547852,60.00000000000001,1414.86547852,True
2016-06-29 15:50:00,2016-06-29 15:50:00,11.81151962,60.00000000000001,11.81151962,True,11.81151962,True,,,240.00000000000003,43.0860347725,False,1415.49182129,60.00000000000001,1415.49182129,True
2016-06-29 15:51:00,2016-06-29 15:51:00,11.81097984,60.00000000000001,11.81097984,True,11.81097984,True,,,240.00000000000003,43.475219725,False,1415.17858887,60.00000000000001,1415.17858887,True
2016-06-29 15:52:00,2016-06-29 15:52:00,11.80932999,60.00000000000001,11.80932999,True,11.80932999,True,,,240.00000000000003,43.8644046775,False,1415.17858887,60.00000000000001,1415.17858887,True
2016-06-29 15:53:00,2016-06-29 15:53:00,11.80891991,60.00000000000001,11.80891991,True,11.80891991,True,,44.25358963,240.00000000000003,44.25358963,True,1415.59619141,60.00000000000001,1415.59619141,True
2016-06-29 15:54:00,2016-06-29 15:54:00,11.80331993,60.00000000000001,11.80331993,True,11.80331993,True,,,420.0,44.182778494285714,False,1415.59619141,60.00000000000001,1415.59619141,True
2016-06-29 15:55:00,2016-06-29 15:55:00,11.80685043,60.00000000000001,11.80685043,True,11.80685043,True,,,420.0,44.11196735857143,False,1415.59619141,60.00000000000001,1415.59619141,True
2016-06-29 15:56:00,2016-06-29 15:56:00,11.80685043,60.00000000000001,11.80685043,True,11.80685043,True,,,420.0,44.04115622285714,False,1415.59619141,60.00000000000001,1415.59619141,True
2016-06-29 15:57:00,2016-06-29 15:57:00,11.80375004,60.00000000000001,11.80375004,True,11.80375004,True,,,420.0,43.97034508714286,False,1415.59619141,60.00000000000001,1415.59619141,True
2016-06-29 15:58:00,2016-06-29 15:58:00,11.8056097,60.00000000000001,11.8056097,True,11.8056097,True,,,420.0,43.89953395142857,False,1415.59619141,60.00000000000001,1415.59619141,True
2016-06-29 15:59:00,2016-06-29 15:59:00,11.80313015,60.00000000000001,11.80313015,True,11.80313015,True,,,420.0,43.828722815714286,False,1415.49194336,60.00000000000001,1415.49194336,True
2016-06-29 16:00:00,2016-06-29 16:00:00,11.80148029,60.00000000000001,11.80148029,True,11.80148029,True,,43.75791168,420.0,43.75791168,True,1414.5526123,60.00000000000001,1414.5526123,True
2016-06-29 16:01:00,2016-06-29 16:01:00,11.79403973,60.00000000000001,11.79403973,True,11.79403973,True,,,180.0,43.117273966666666,False,1410.5859375,60.00000000000001,1410.5859375,True
2016-06-29 16:02:00,2016-06-29 16:02:00,11.79899979,60.00000000000001,11.79899979,True,11.79899979,True,,,180.0,42.47663625333333,False,1410.27270508,60.00000000000001,1410.27270508,True
2016-06-29 16:03:00,2016-06-29 16:03:00,11.79899979,60.00000000000001,11.79899979,True,11.79899979,True,,41.83599854,180.0,41.83599854,True,1410.27185059,60.00000000000001,1410.27185059,True
2016-06-29 16:04:00,2016-06-29 16:04:00,11.79899979,60.00000000000001,11.79899979,True,11.79899979,True,,43.20037842,60.00000000000001,43.20037842,True,1414.23913574,60.00000000000001,1414.23913574,True
2016-06-29 16:05:00,2016-06-29 16:05:00,11.79899979,60.00000000000001,11.79899979,True,11.79899979,True,,,660.0,43.29664854727272,False,1415.07434082,60.00000000000001,1415.07434082,True
2016-06-29 16:06:00,2016-06-29 16:06:00,11.79813957,60.00000000000001,11.79813957,True,11.79813957,True,,,660.0,43.392918674545456,False,1414.55212402,60.00000000000001,1414.55212402,True
2016-06-29 16:07:00,2016-06-29 16:07:00,11.79858971,60.00000000000001,11.79858971,True,11.79858971,True,,,660.0,43.48918880181818,False,1415.28320313,60.00000000000001,1415.28320313,True
2016-06-29 16:08:00,2016-06-29 16:08:00,11.79899979,60.00000000000001,11.79899979,True,11.79899979,True,,,660.0,43.585458929090905,False,1414.7611084,60.00000000000001,1414.7611084,True
2016-06-29 16:09:00,2016-06-29 16:09:00,11.79899979,60.00000000000001,11.79899979,True,11.79899979,True,,,660.0,43.68172905636364,False,1415.59619141,60.00000000000001,1415.59619141,True
2016-06-29 16:10:00,2016-06-29 16:10:00,11.79858971,60.00000000000001,11.79858971,True,11.79858971,True,,,660.0,43.77799918363636,False,1415.49182129,60.00000000000001,1415.49182129,True
2016-06-29 16:11:00,2016-06-29 16:11:00,11.79652023,60.00000000000001,11.79652023,True,11.79652023,True,,,660.0,43.87426931090909,False,1415.59619141,60.00000000000001,1415.59619141,True
2016-06-29 16:12:00,2016-06-29 16:12:00,11.79734993,60.00000000000001,11.79734993,True,11.79734993,True,,,660.0,43.97053943818182,False,1415.59619141,60.00000000000001,1415.59619141,True
2016-06-29 16:13:00,2016-06-29 16:13:00,11.79817009,60.00000000000001,11.79817009,True,11.79817009,True,,,660.0,44.06680956545454,False,1415.59619141,60.00000000000001,1415.59619141,True
2016-06-29 16:14:00,2016-06-29 16:14:00,11.79640961,60.00000000000001,11.79640961,True,11.79640961,True,,,660.0,44.16307969272727,False,1415.59619141,60.00000000000001,1415.59619141,True
2016-06-29 16:15:00,2016-06-29 16:15:00,11.79611015,60.00000000000001,11.79611015,True,11.79611015,True,,44.25934982,660.0,44.25934982,True,1415.59619141,60.00000000000001,1415.59619141,True
2016-06-29 16:16:00,2016-06-29 16:16:00,11.79321957,60.00000000000001,11.79321957,True,11.79321957,True,,,240.00000000000003,44.023514745,False,1415.59619141,60.00000000000001,1415.59619141,True
2016-06-29 16:17:00,2016-06-29 16:17:00,11.79197979,60.00000000000001,11.79197979,True,11.79197979,True,,,240.00000000000003,43.78767967,False,1415.59619141,60.00000000000001,1415.59619141,True
2016-06-29 16:18:00,2016-06-29 16:18:00,11.78950024,60.00000000000001,11.78950024,True,11.78950024,True,,,240.00000000000003,43.551844595,False,1415.59619141,60.00000000000001,1415.59619141,True
2016-06-29 16:19:00,2016-06-29 16:19:00,11.78991032,60.00000000000001,11.78991032,True,11.78991032,True,,43.31600952,240.00000000000003,43.31600952,True,1415.59619141,60.00000000000001,1415.59619141,True
2016-06-29 16:20:00,2016-06-29 16:20:00,11.79209042,60.00000000000001,11.79209042,True,11.79209042,True,,,120.0,42.651304245000006,False,1415.59619141,60.00000000000001,1415.59619141,True
2016-06-29 16:21:00,2016-06-29 16:21:00,11.79238987,60.00000000000001,11.79238987,True,11.79238987,True,,41.98659897,120.0,41.98659897,True,1415.59619141,60.00000000000001,1415.59619141,True
2016-06-29 16:22:00,2016-06-29 16:22:00,11.78454018,60.00000000000001,11.78454018,True,11.78454018,True,,,180.0,42.53713226333333,False,1415.59619141,60.00000000000001,1415.59619141,True
2016-06-29 16:23:00,2016-06-29 16:23:00,11.7874403,60.00000000000001,11.7874403,True,11.7874403,True,,,180.0,43.08766555666667,False,1415.59619141,60.00000000000001,1415.59619141,True
2016-06-29 16:24:00,2016-06-29 16:24:00,11.78577995,60.00000000000001,11.78577995,True,11.78577995,True,,43.63819885,180.0,43.63819885,True,1415.59619141,60.00000000000001,1415.59619141,True
2016-06-29 16:25:00,2016-06-29 16:25:00,11.78742981,60.00000000000001,11.78742981,True,11.78742981,True,,,240.00000000000003,43.82651901,False,1415.59619141,60.00000000000001,1415.59619141,True
2016-06-29 16:26:00,2016-06-29 16:26:00,11.78474998,60.00000000000001,11.78474998,True,11.78474998,True,,,240.00000000000003,44.01483917,False,1415.59619141,60.00000000000001,1415.59619141,True
2016-06-29 16:27:00,2016-06-29 16:27:00,11.77999973,60.00000000000001,11.77999973,True,11.77999973,True,,,240.00000000000003,44.203159330000005,False,1415.59619141,60.00000000000001,1415.59619141,True
2016-06-29 16:28:00,2016-06-29 16:28:00,11.78124046,60.00000000000001,11.78124046,True,11.78124046,True,,44.39147949,240.00000000000003,44.39147949,True,1415.59619141,60.00000000000001,1415.59619141,True
2016-06-29 16:29:00,2016-06-29 16:29:00,11.7779398,60.00000000000001,11.7779398,True,11.7779398,True,,,120.0,44.96706009,False,1416.74438477,60.00000000000001,1416.74438477,True
2016-06-29 16:30:00,2016-06-29 16:30:00,11.77834988,60.00000000000001,11.77834988,True,11.77834988,True,,45.54264069,120.0,45.54264069,True,1420.08520508,60.00000000000001,1420.08520508,True
2016-06-29 16:31:00,2016-06-29 16:31:00,11.76720047,60.00000000000001,11.76720047,True,11.76720047,True,,45.55249023,60.00000000000001,45.55249023,True,1419.66784668,60.00000000000001,1419.66784668,True
2016-06-29 16:32:00,2016-06-29 16:32:00,11.7762804,60.00000000000001,11.7762804,True,11.7762804,True,,,120.0,44.96569061,False,1419.04125977,60.00000000000001,1419.04125977,True
2016-06-29 16:33:00,2016-06-29 16:33:00,11.77783966,60.00000000000001,11.77783966,True,11.77783966,True,,44.37889099,120.0,44.37889099,True,1416.3269043,60.00000000000001,1416.3269043,True
2016-06-29 16:34:00,2016-06-29 16:34:00,11.77132988,60.00000000000001,11.77132988,True,11.77132988,True,,,300.0,44.248594664,False,1415.80505371,60.00000000000001,1415.80505371,True
